state,county,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races,Two or more races: Two races including Some other race,Two or more races: Two races excluding Some other race and three or more races,Total_1,Car truck or van,Car truck or van: Drove alone,Car truck or van: Carpooled,Car truck or van: Carpooled: In 2-person carpool,Car truck or van: Carpooled: In 3-person carpool,Car truck or van: Carpooled: In 4-person carpool,Car truck or van: Carpooled: In 5- or 6-person carpool,Car truck or van: Carpooled: In 7-or-more-person carpool,Public transportation (excluding taxicab),Public transportation (excluding taxicab): Bus or trolley bus,Public transportation (excluding taxicab): Streetcar or trolley car (carro publico in Puerto Rico),Public transportation (excluding taxicab): Subway or elevated,Public transportation (excluding taxicab): Railroad,Public transportation (excluding taxicab): Ferryboat,Taxicab,Motorcycle,Bicycle,Walked,Other means,Worked at home,Total_2,Family households,Family households: Married-couple family,Family households: Other family,Family households: Other family: Male householder no wife present,Family households: Other family: Female householder no husband present,Nonfamily households,Nonfamily households: Householder living alone,Nonfamily households: Householder not living alone
Michigan,Keweenaw County,97.46478873,1.549295775,0,0.093896714,0,0,0.892018779,0,0.892018779,39.01408451,35.58685446,31.31455399,4.272300469,4.272300469,0,0,0,0,0,0,0,0,0,0,0,0,0.14084507,1.079812207,0.093896714,2.112676056,50.75117371,34.27230047,26.33802817,7.9342723,3.192488263,4.741784038,16.47887324,14.31924883,2.159624413
Michigan,Lake County,86.88259798,7.982657485,0.994644223,0.229533282,0.093513559,0.22103205,3.596021423,0.204029584,3.391991839,29.84782794,26.68536938,23.23386891,3.451500468,2.533367338,0.408059169,0.229533282,0.187027119,0.093513559,0.136019723,0.12751849,0.008501233,0,0,0,0,0,0.102014792,0.773612174,0.331548074,1.819263793,38.40006801,22.92782453,18.85573408,4.072090453,1.436708323,2.63538213,15.47224348,13.07489586,2.397347615
Michigan,Lapeer County,95.78240856,1.238067164,0.34806467,0.548740391,0.027210267,0.516995079,1.538513866,0.27890524,1.259608626,43.44912814,41.10904515,37.71002925,3.399015895,2.569102741,0.480714723,0.105439786,0.105439786,0.138318859,0.20861205,0.164395365,0,0,0.038547879,0.005668806,0,0.001133761,0.024942745,0.564613047,0.311784313,1.228997075,37.77692116,27.2465477,21.77841772,5.468129974,2.050973901,3.417156074,10.53037346,8.839935602,1.690437859
Michigan,Leelanau County,92.77230926,0.429779565,2.999214381,0.674707704,0.013863857,0.702435418,2.407689819,0.092425713,2.315264106,44.62313416,38.02855955,33.59674661,4.43181293,3.937335367,0.323489995,0.10628957,0.023106428,0.041591571,0.323489995,0.295762281,0,0.027727714,0,0,0,0.258791996,0.207957854,1.326308979,0.489856278,3.988169509,42.29400619,29.51615139,25.48639031,4.02976108,1.280096123,2.749664957,12.7778548,11.18351125,1.594343546
Michigan,Lenawee County,92.82957938,2.680910697,0.499624266,0.288400999,0.015232447,1.018542966,2.667709243,0.366594228,2.301115015,44.24416597,40.9498954,36.79346833,4.156427077,3.266852164,0.578832991,0.164510429,0.109673619,0.036557873,0.083270711,0.083270711,0,0,0,0,0.002030993,0.06905376,0.194975323,1.266324106,0.21325426,1.465361415,38.81430631,25.61589861,19.31169649,6.304202124,1.977171639,4.327030485,13.1984077,11.14304283,2.055364868
Michigan,Livingston County,96.34394796,0.591037871,0.283316179,0.91785953,0.065788776,0.312496684,1.485552997,0.098152609,1.387400388,50.4058743,47.09998833,43.79887735,3.301110981,2.591759425,0.41489373,0.103458155,0.13263866,0.058361011,0.170838595,0.160227502,0.010611093,0,0,0,0,0.032894388,0.076399868,0.483335279,0.304538364,2.237879479,37.7648794,27.6259802,23.21547946,4.410500737,1.67336934,2.737131397,10.13889921,8.323871776,1.81502743
Michigan,Luce County,79.60402263,7.620993086,5.672532998,0.267127593,0.031426776,0.455688246,6.348208674,0.471401634,5.87680704,32.80955374,29.61973602,25.40854808,4.211187932,3.268384664,0.738529227,0.109993715,0,0.094280327,0,0,0,0,0,0,0,0,0,0.958516656,0.769956003,1.461345066,34.4123193,22.21873036,18.08610937,4.132620993,1.209930861,2.922690132,12.19358894,10.62225016,1.571338781
Michigan,Mackinac County,74.54007581,2.773412222,16.84385689,0.721087178,0.129425904,0.110936489,4.88120551,0.194138856,4.687066654,41.74909864,31.39502635,28.01146344,3.38356291,2.828880466,0.203383563,0.166404733,0.101691781,0.083202367,0.489969492,0.03697883,0,0,0,0.452990663,0.055468244,0,3.291115836,3.13395581,0.517703615,2.865859296,48.84903393,29.44439308,22.75122492,6.693168161,2.301932144,4.391236017,19.40464084,15.54035315,3.864287695
Michigan,Macomb County,81.48632906,11.42679209,0.290662873,3.887284967,0.039829447,0.576145615,2.292955944,0.182225476,2.110730467,47.58893708,45.10235938,41.39384647,3.708512911,2.877159539,0.508803919,0.189132317,0.08127049,0.052146646,0.370782223,0.359616164,0.001956938,0.002072052,0,0.007137069,0.060895311,0.022792574,0.082651858,0.456081703,0.225738571,1.267635466,39.55225255,26.06112093,18.98655929,7.074561646,1.848846097,5.225715549,13.49113162,11.42805835,2.063073268
Michigan,Manistee County,91.3107511,2.777777778,1.575028637,0.466372116,0.057273769,0.319096711,3.493699885,0.216822124,3.276877761,38.2916053,34.74063165,30.56782851,4.172803142,3.4405171,0.511372934,0.135002455,0.077728686,0.008181967,0.425462281,0.425462281,0,0,0,0,0,0.008181967,0.347733595,1.051382752,0.315005727,1.403207331,39.23662248,24.35362461,19.86172476,4.491899853,1.591392571,2.900507282,14.88299787,13.16478481,1.718213058
Michigan,Marquette County,93.2580409,1.688104095,0.833594765,0.977008919,0.049298615,0.152377538,3.041575165,0.218109025,2.823466141,43.73235334,38.84880264,35.10808348,3.740719162,2.458955168,0.802222919,0.345090306,0.132956871,0.001493897,0.218109025,0.218109025,0,0,0,0,0.010457282,0.053780307,0.41231569,2.351394553,0.195700563,1.641793274,39.14459433,23.29733041,18.44066986,4.856660542,1.499873019,3.356787523,15.84726393,12.00495974,3.842304187
Michigan,Mason County,95.03185154,0.959008448,0.765129483,0.643955131,0,0.415454923,2.184600471,0.720121867,1.464478604,42.77800859,39.48899044,34.61085722,4.878133223,4.057609749,0.453538291,0.283894197,0.072704612,0.010386373,0.093477358,0.093477358,0,0,0,0,0.058856114,0.024234871,0.013848497,1.083644925,0.297742695,1.717213682,41.94363662,27.21229747,21.42708766,5.785209805,1.862622905,3.922586899,14.73133915,12.48442044,2.246918709
Michigan,Mecosta County,93.16059541,2.889238166,0.383690828,0.767381657,0.016179734,0.298169379,2.484744822,0.078587278,2.406157544,41.51026257,36.33043639,32.6414571,3.68897929,2.741309172,0.617141272,0.203402367,0.122503698,0.004622781,0.189534024,0.189534024,0,0,0,0,0.034670858,0.04391642,0.134060651,1.966993343,0.503883136,2.306767751,36.65403107,22.4620932,17.59430473,4.867788462,1.574056953,3.293731509,14.19193787,10.84966716,3.34227071
Michigan,Menominee County,94.40044762,0.279762417,2.324180081,0.400275458,0,0.124817078,2.470517345,0.150641302,2.319876044,45.65722648,41.90841009,36.36050615,5.547903934,4.876474133,0.447619867,0.116209004,0.098992855,0.008608074,0.077472669,0.077472669,0,0,0,0,0.215201859,0.116209004,0.090384781,1.041576999,0.430403719,1.777567358,45.9025566,27.09391409,21.40397693,5.689937161,2.526469829,3.163467332,18.80864251,16.73409658,2.074545924
Michigan,Midland County,93.42359304,1.400664356,0.455695595,2.286872369,0.075549533,0.468886784,1.888738323,0.356162084,1.532576239,45.21939345,42.17702575,38.63938889,3.537636859,2.84929667,0.478480375,0.110326302,0.037175167,0.062358345,0.477281176,0.462890789,0,0,0.014390387,0,0.039573565,0.029979973,0.124716689,0.660758613,0.238640588,1.471417093,40.79315018,27.8106225,22.56652556,5.244096943,1.738838456,3.505258487,12.98252767,10.65848014,2.324047536
Michigan,Missaukee County,96.2281754,0.453152073,0.633080101,0.159936026,0,0.513128082,2.012528322,0.073304012,1.93922431,40.28388645,36.2654938,31.267493,4.9980008,3.851792616,0.912968146,0.133280021,0.079968013,0.019992003,0.086632014,0.086632014,0,0,0,0,0.013328002,0.039984006,0.239904038,1.446088231,0.219912035,1.972544316,40.16393443,27.67559643,22.26442756,5.411168866,1.945888311,3.465280554,12.488338,10.42249767,2.065840331
Michigan,Monroe County,94.36268779,2.373429348,0.299935203,0.621246635,0.006680071,0.509021436,1.826999512,0.062792671,1.764206842,46.16196501,43.37370323,40.02364745,3.350055779,2.549115225,0.474285065,0.097529042,0.114897227,0.11422922,0.169005805,0.161657727,0,0.007348078,0,0,0.006680071,0.050768542,0.093520999,0.59452635,0.321311432,1.55244858,39.59879492,27.27005524,21.08364117,6.186414071,2.30996867,3.8764454,12.32873967,10.63333756,1.695402107
Michigan,Montcalm County,94.50236517,2.199053932,0.499928808,0.400259457,0.064864181,0.496764701,1.836763752,0.357544021,1.479219731,41.70134,38.69385689,34.53938521,4.154471673,3.083421665,0.596434052,0.205666915,0.166115585,0.102833457,0.123400149,0.123400149,0,0,0,0,0.00474616,0.03955133,0.110743723,0.802100967,0.319574744,1.60736604,37.59116581,25.75740796,19.40546441,6.351943552,2.211710358,4.140233195,11.83375785,9.905235014,1.928522837
Michigan,Montmorency County,96.7282151,0.345535039,0.885433538,0.07558579,0.01079797,0.16196955,1.792463017,0.17276752,1.619695497,30.75261851,28.33387323,25.79635029,2.537522946,2.127200086,0.313141129,0.08638376,0.01079797,0,0.04319188,0.04319188,0,0,0,0,0,0.02159594,0,0.388726919,0.25915128,1.706079257,45.29748407,28.35546917,22.84850448,5.506964691,2.429543246,3.077421445,16.9420149,14.52326963,2.418745276
Michigan,Muskegon County,80.77183128,13.7058419,0.75819305,0.557086967,0.012135712,0.503920991,3.690990101,0.2323122,3.458677901,42.06584491,39.88950723,35.41489688,4.474610357,3.514155441,0.539750235,0.212086013,0.130025485,0.078593182,0.201683975,0.193015609,0,0.006934693,0.001733673,0,0.057789104,0.041030264,0.117889773,0.410302642,0.144472761,1.203169154,37.92063244,25.65200557,17.99610501,7.655900557,2.019151309,5.636749247,12.26862687,10.08651029,2.182116584
Michigan,Newaygo County,92.82331436,1.364712725,0.866187529,0.332350131,0,2.88936895,1.724066304,0.120476922,1.603589381,40.27668148,37.21282872,31.97208259,5.240746126,4.405716422,0.600307424,0.164097877,0.060238461,0.010385942,0.091396286,0.091396286,0,0,0,0,0,0.006231565,0.18486976,0.747787794,0.637696814,1.39587055,39.48111836,27.0803041,21.64430227,5.436001828,2.064725188,3.37127664,12.40081426,10.08682647,2.313987786
Michigan,Oakland County,75.23134398,13.67861514,0.263981971,7.212096162,0.025822585,0.792345642,2.795794516,0.190271681,2.605522835,50.09037905,46.55348433,42.95399183,3.599492502,2.86350885,0.413481148,0.17580144,0.076588349,0.070112716,0.232243375,0.21417556,0.007195148,0.005596226,0.00367752,0.001598922,0.03613563,0.035096331,0.099692767,0.566098223,0.234002189,2.333626202,40.07377425,25.77157965,20.32789087,5.443688776,1.499148974,3.944539802,14.3021946,11.89509795,2.407096654
Michigan,Oceana County,94.60196086,1.086421622,1.090207064,0.242268236,0.003785441,1.449823977,1.525532801,0.310406178,1.215126623,39.81527047,36.17746148,31.02926146,5.148200023,3.868720899,0.863080592,0.117348677,0.117348677,0.181701177,0.238482795,0.204413824,0,0,0,0.034068971,0.011356324,0.015141765,0.230911913,1.283264564,0.264980884,1.593670742,38.4487262,27.93655601,21.6867926,6.24976341,2.44160957,3.80815384,10.51217019,9.10398607,1.408184124
Michigan,Ogemaw County,96.55963303,0.367928135,1.079892966,0.625955657,0,0.205466361,1.161123853,0.152905199,1.008218654,36.33409786,33.64870031,29.89774465,3.750955657,3.292240061,0.200688073,0.047782875,0.186353211,0.023891437,0.066896024,0.066896024,0,0,0,0,0,0.052561162,0.081230887,0.625955657,0.396597859,1.462155963,44.41896024,28.86085627,22.28593272,6.574923547,1.791857798,4.783065749,15.55810398,13.02083333,2.537270642
Michigan,Ontonagon County,96.04557641,0.552949062,0.871313673,0.251340483,0.134048257,0.15080429,1.993967828,0,1.993967828,34.43364611,29.65817694,27.8652815,1.792895442,1.022117962,0.469168901,0.217828418,0.083780161,0,0.251340483,0.251340483,0,0,0,0,0,0.033512064,0,1.859919571,0.15080429,2.479892761,48.19034853,28.66957105,24.49731903,4.172252011,1.441018767,2.731233244,19.52077748,17.27546917,2.245308311
Michigan,Osceola County,96.19059917,1.101928375,0.839359504,0.30130854,0,0.107610193,1.459194215,0.116219008,1.342975207,38.01222452,34.22865014,30.07489669,4.153753444,3.353133609,0.344352617,0.159263085,0.159263085,0.137741047,0.262568871,0.241046832,0,0,0,0.021522039,0,0.025826446,0.54665978,0.955578512,0.189393939,1.803546832,39.17011019,26.16649449,20.07145317,6.095041322,2.005853994,4.089187328,13.0036157,11.07954545,1.924070248
Michigan,Oscoda County,96.87084693,0.640328621,0.628246949,0.048326688,0.048326688,0.217470098,1.546454029,0,1.546454029,33.01920986,28.77854295,26.61592364,2.162619307,1.582699046,0.181225082,0.338286819,0.060408361,0,0.024163344,0.024163344,0,0,0,0,0.277878458,0.024163344,1.002778785,0.664491966,0.531593573,1.715597439,46.20031412,28.17445935,21.98864323,6.185816117,2.839192944,3.346623173,18.02585478,15.56119367,2.464661109
Michigan,Otsego County,95.62651146,0.545148994,0.42628192,0.434479649,0,0.090175022,2.877402959,0.131163668,2.746239292,43.56273312,40.6812313,35.4797721,5.201459196,4.316104439,0.545148994,0.278722794,0.061482969,0,0.094273886,0.094273886,0,0,0,0,0.348403492,0.012296594,0.028692052,0.791080871,0.188547772,1.418207157,40.52137558,27.71652252,22.1707587,5.545763823,1.70512768,3.840636144,12.80485306,10.59966389,2.205189163
Michigan,Ottawa County,89.38120084,1.491722822,0.305597217,2.66658217,0.02006802,3.429519001,2.705309928,0.522824732,2.182485195,50.71928009,46.53879465,42.23473246,4.30406219,3.339388946,0.540780329,0.217931656,0.084144856,0.121816402,0.437623665,0.410162164,0,0.014786962,0.007041411,0.005633128,0.007041411,0.045769168,0.318975897,1.247737947,0.228141701,1.895195646,35.63763493,25.89549138,21.6224114,4.273079983,1.406873825,2.866206158,9.742143546,7.536069625,2.206073921
Michigan,Presque Isle County,96.53043682,0.554817535,0.328201922,0.468859889,0,0.390716574,1.726967258,0.132843635,1.594123623,35.57865125,32.45291865,28.35039462,4.102524029,3.094475268,0.711104165,0.046885989,0.218801282,0.031257326,0.023442994,0.023442994,0,0,0,0,0,0,0.05470032,1.297179026,0.4219739,1.328436352,45.38563726,30.23364851,25.43564898,4.797999531,1.922325545,2.875673986,15.15198875,13.24529187,1.906696882
Michigan,Roscommon County,96.63693094,0.15077271,0.917200653,0.314109813,0,0.117267663,1.863718223,0.05025757,1.813460653,31.19738661,28.25731876,24.29534699,3.961971772,2.944255979,0.946517569,0.016752523,0.016752523,0.037693178,0.314109813,0.314109813,0,0,0,0,0,0,0.079574486,0.577962056,0.464882523,1.503538971,45.64643799,27.95158521,21.88298362,6.068601583,2.10244168,3.966159903,17.69485279,15.69292625,2.00192654
Michigan,Saginaw County,74.90585025,18.66032431,0.299308012,1.271410638,0.006224777,1.670833809,3.186048201,0.444552802,2.741495399,42.20035481,39.06721721,35.16791335,3.899303862,3.102532447,0.448183921,0.230316737,0.066397618,0.051873139,0.185705838,0.174812479,0.005187314,0,0,0.005706045,0.038904854,0.031642615,0.233429126,1.048874872,0.235504051,1.359076243,40.7971864,25.79391839,17.77951841,8.014399983,2.12627997,5.888120014,15.00326801,12.48482711,2.518440901
Michigan,St. Clair County,93.51365579,2.126392841,0.172342479,0.678089317,0.023814597,0.587217828,2.898487146,0.231252272,2.667234875,44.73321384,42.18693205,37.54245892,4.644473133,3.459383578,0.668688818,0.273241167,0.217464873,0.025694697,0.323377161,0.304576163,0.004386899,0.005640299,0.0025068,0.006266999,0.0031335,0.061416593,0.112805986,0.640487322,0.255066869,1.14999436,40.61328855,26.90046752,20.72308637,6.177381146,1.895767269,4.281613878,13.71282103,11.30190642,2.410914606
Michigan,St. Joseph County,91.08166248,2.197152569,0.349770925,0.499203573,0.049263511,2.655303217,3.167643726,0.118232425,3.049411301,44.81008917,41.15802092,34.2660558,6.891965121,5.673514295,0.722531488,0.349770925,0.083747968,0.062400447,0.243033319,0.154359,0,0.064042564,0.024631755,0,0.013136936,0.027915989,0.262738723,1.384304646,0.298865297,1.422073337,39.44693499,27.07850961,20.51825213,6.560257484,2.172520814,4.38773667,12.36842537,10.17455704,2.193868335
Michigan,Sanilac County,96.71065352,0.584880124,0.328692962,0.338360402,0.00725058,0.679137664,1.351024749,0.128093581,1.222931168,42.03402939,37.6329273,33.16898685,4.463940449,3.313515081,0.734725445,0.205433101,0.161929621,0.0483372,0.152262181,0.142594741,0,0.00966744,0,0,0.00725058,0.00966744,0.0725058,1.725638051,0.348027842,2.085750193,41.51923821,27.59087394,21.80732792,5.783546017,1.679717711,4.103828306,13.92836427,11.66618329,2.262180974
Michigan,Schoolcraft County,86.70219358,0.508117487,6.902961953,0.384186392,0,0.061965547,5.44057504,0.049572438,5.391002603,34.62634775,30.90841492,27.17808898,3.730325939,3.123063577,0.532903706,0.037179328,0.037179328,0,0.594869253,0.557689924,0,0,0,0.037179328,0,0,0.111537985,1.648283554,0.086751766,1.276490271,41.5293097,26.89304747,21.53922419,5.353823274,2.007683728,3.346139546,14.63626224,13.02515801,1.611104226
Michigan,Shiawassee County,96.64199261,0.578161272,0.254040559,0.28616063,0.026280058,0.232140511,1.981224359,0.12264027,1.858584089,45.52728016,41.46993123,37.16292176,4.307009475,3.274787205,0.591301301,0.284700626,0.100740222,0.055480122,0.164980363,0.15914035,0,0.005840013,0,0,0,0.018980042,0.067160148,1.144642518,0.251120552,2.410465303,40.5019491,27.94300147,21.70002774,6.242973735,2.214824873,4.028148862,12.55894763,9.776181508,2.782766122
Michigan,Tuscola County,96.33239437,1.181220657,0.311737089,0.339906103,0.007511737,0.20657277,1.620657277,0.195305164,1.425352113,42.07323944,39.49859155,33.99624413,5.502347418,3.564319249,1.382159624,0.36056338,0.184037559,0.011267606,0.063849765,0.063849765,0,0,0,0,0,0.078873239,0.093896714,0.717370892,0.169014085,1.451643192,40.86197183,28.00751174,22.2685446,5.738967136,2.202816901,3.536150235,12.85446009,10.69295775,2.161502347
Michigan,Van Buren County,85.92570943,3.315974067,1.012328622,0.680199809,0.043841003,4.559464343,4.462482729,1.056169625,3.406313104,44.35381018,40.74157721,35.51519821,5.226378999,3.630832182,1.252789882,0.10628122,0.142151132,0.094324583,0.08103943,0.051812095,0,0.029227336,0,0,0.031884366,0.054469125,0.183335105,1.300616431,0.236475715,1.724412796,38.54421299,26.47332341,20.41396535,6.059358061,1.879849081,4.179508981,12.07088957,10.14321394,1.92767563
Michigan,Washtenaw County,73.71741798,11.77693798,0.328450299,9.06244108,0.051644847,0.720022079,4.343085739,0.191003959,4.152081779,50.162449,39.92611235,35.96858682,3.957525529,3.030377554,0.641051915,0.172422745,0.05355762,0.060115695,2.604649129,2.573771522,0.00601157,0.024866038,0,0,0.058202923,0.052191354,0.8126549,3.546279522,0.215050238,2.947308593,38.31282568,22.10153541,17.54421919,4.557316217,1.21980211,3.337514107,16.21129027,11.35448859,4.856801681
Michigan,Wayne County,53.21934708,38.89548093,0.316001867,3.257669262,0.027308102,1.90435692,2.379835833,0.242480053,2.137355781,40.81476931,36.8354508,32.88696035,3.948490447,3.103188292,0.489331673,0.180256185,0.115250411,0.060463886,1.137345562,1.101124004,0.010786984,0.018167553,0.002895454,0.004371567,0.137675984,0.025775215,0.159136405,0.812487013,0.324120492,1.382777841,38.41228081,23.53816492,14.08257834,9.455586579,2.227569034,7.228017545,14.87411589,12.87386836,2.000247533
Michigan,Wexford County,95.95904684,0.715774214,0.456041799,0.585908006,0.024161155,0.120805775,2.138262209,0.141946785,1.996315424,41.6296699,37.73972396,33.47528012,4.26444384,3.62719338,0.341276313,0.108725197,0.154027363,0.033221588,0.181208662,0.16610794,0,0,0,0.015100722,0,0.087584187,0.398659056,1.102352692,0.271812993,1.84832835,39.42194437,26.49874664,19.92389236,6.574854278,2.153362931,4.421491347,12.92319773,10.57352541,2.349672314
Minnesota,Aitkin County,94.80232411,0.562081597,2.178855627,0.359984843,0.08841733,0.221043324,1.787293167,0.094732853,1.692560313,38.61311103,34.35644815,30.97132752,3.385120626,2.494631805,0.448402173,0.202096754,0.208412277,0.031577618,0.157888089,0.126310471,0,0.025262094,0,0.006315524,0,0.031577618,0.050524188,1.263104711,0.625236832,2.128331439,48.71163319,31.72287483,26.17152962,5.551345207,2.090438297,3.460906909,16.98875837,14.67096122,2.317797145
Minnesota,Anoka County,84.2406118,5.899588695,0.658835855,4.313662281,0.027919213,1.594849049,3.264533102,0.347119284,2.917413817,53.78621942,48.55266226,44.410257,4.142405255,3.389737818,0.422242114,0.157441334,0.126931679,0.04605231,1.729264228,1.456116466,0.016981789,0.002878269,0.250409434,0.002878269,0.024177463,0.07512283,0.169242238,0.483549252,0.277177339,2.475023818,36.5102711,26.16605887,20.48406734,5.681991532,1.837774983,3.844216549,10.34421223,8.228684257,2.115527975
Minnesota,Becker County,87.73280431,0.550735795,7.431972286,0.609954698,0.023687561,0.275367897,3.375477452,0.148047257,3.227430196,47.50540372,41.45619282,37.73428478,3.721908033,2.729991413,0.618837533,0.201344269,0.082906464,0.088828354,0.21318805,0.21318805,0,0,0,0,0,0.026648506,0.393805703,1.409409884,0.189500489,3.816658277,39.93426702,26.84985047,21.42835993,5.42149054,1.412370829,4.009119711,13.08441655,11.11834898,1.966067569
Minnesota,Beltrami County,73.09018366,1.136240432,20.70169352,0.808812369,0.05854674,0.108419889,4.096103389,0.114925082,3.981178307,44.85764469,38.67771104,33.64052302,5.037188022,3.935641954,0.654856127,0.35995403,0.067220331,0.01951558,0.81748596,0.808812369,0,0,0,0.008673591,0.07806232,0.045536353,0.24286055,1.771580979,0.240692153,2.983715333,37.4503979,23.60734653,16.14155301,7.465793525,2.105514236,5.36027929,13.84305137,10.93306156,2.909989809
Minnesota,Benton County,92.23208225,3.323361573,0.080444456,1.101083486,0,0.555569522,2.707458709,0.072902788,2.634555921,51.16770155,46.38377033,42.30624199,4.077528344,2.913597627,0.563111189,0.168430579,0.181000025,0.251388924,0.837125116,0.801930667,0,0.007541668,0.020111114,0.007541668,0.148319465,0.050277785,0.29663893,0.980416803,0.442444506,2.028708615,40.76774177,26.19723975,19.28404435,6.913195405,2.687347595,4.225847809,14.57050202,10.85748762,3.713014405
Minnesota,Big Stone County,99.06299841,0.039872408,0.059808612,0,0,0.059808612,0.777511962,0,0.777511962,47.38835726,41.3476874,36.76236045,4.585326954,2.850877193,1.036682616,0.219298246,0.438596491,0.039872408,0.199362041,0.199362041,0,0,0,0,0,0,0,1.63476874,0.079744817,4.126794258,45.33492823,28.24960128,23.92344498,4.3261563,1.694577352,2.631578947,17.08532695,14.15470494,2.93062201
Minnesota,Blue Earth County,91.09948433,3.466421399,0.340761738,2.273755315,0.036187087,0.393534574,2.389855553,0.17339646,2.216459094,54.65154851,48.61433612,44.78453605,3.829800066,2.917583909,0.49757245,0.297035674,0.069358584,0.04824945,0.775006785,0.723741745,0,0.001507795,0.007538977,0.042218268,0.05126504,0.096498899,0.351316305,1.736980188,0.159826302,2.866318869,38.87548626,22.58074244,17.28234975,5.29839269,1.809354362,3.489038328,16.29474383,9.972558126,6.3221857
Minnesota,Brown County,95.74788783,0.737773194,0.241957876,0.55927968,0,1.951529094,0.76157233,0.027765658,0.733806672,53.39732656,46.21792075,43.07643489,3.141485859,1.939629527,0.8091706,0.21815874,0.150727857,0.023799135,0.178493515,0.178493515,0,0,0,0,0,0.03173218,0.345087462,2.463210503,0.206259173,3.954622982,42.56475348,27.41263734,22.57744635,4.835190988,2.058625203,2.776565785,15.15211614,12.6294078,2.522708342
Minnesota,Carlton County,89.25998875,1.769836804,5.458638154,0.506471581,0,0.109735509,2.895329207,0.157568936,2.73776027,46.18176702,42.6223973,38.36240855,4.259988745,3.300506472,0.517726505,0.323579066,0.081598199,0.036578503,0.075970737,0.067529544,0,0.008441193,0,0,0.005627462,0.059088351,0.050647158,0.981992122,0.157568936,2.228474958,37.75464266,25.63590321,20.0815982,5.554305008,2.107484524,3.446820484,12.11873945,9.817107485,2.301631964
Minnesota,Carver County,92.45438974,1.711878585,0.204150733,2.823255258,0.004979286,0.535771192,2.265575207,0.143403442,2.122171765,55.20335405,49.17742192,45.28262428,3.894797642,3.00250956,0.495936902,0.193196303,0.149378585,0.053776291,1.18805768,1.133285532,0.005975143,0.012946144,0.025892288,0.009958572,0,0.031867431,0.084647865,0.593530911,0.281827597,3.846000637,35.70347355,26.88217017,23.51617272,3.365997451,1.090463671,2.275533779,8.821303378,7.084528362,1.736775016
Minnesota,Cass County,84.48418441,0.430707739,11.59120667,0.63055613,0.044793605,0.168837434,2.64971401,0.027565295,2.622148715,41.55468265,36.14843912,32.0791124,4.069326718,3.197574254,0.46861002,0.2170767,0.103369857,0.082695886,0.303218248,0.296326924,0.006891324,0,0,0,0,0.013782648,0.117152505,1.054372545,0.523740611,3.393976983,44.81772448,29.94624767,23.49941424,6.446833437,1.96402729,4.482806147,14.87147681,12.38026325,2.491213562
Minnesota,Chippewa County,90.88259784,0.682764363,1.848459617,0.924229808,1.14071607,3.638634471,0.882597835,0.058284763,0.824313072,50.45795171,43.93005828,39.23397169,4.696086595,3.139050791,1.273938385,0.116569525,0.116569525,0.049958368,0.524562864,0.524562864,0,0,0,0,0,0.041631973,0.041631973,2.206494588,0.091590341,3.621981682,42.44796003,27.06078268,21.69858451,5.362198168,1.407160699,3.955037469,15.38717735,13.66361366,1.723563697
Minnesota,Chisago County,95.2893453,1.27724889,0.464121914,1.0086429,0.029236026,0.2795695,1.651835474,0.045681291,1.606154183,51.58696804,46.81418678,42.11084108,4.703345698,3.601512964,0.685219362,0.175416157,0.109635098,0.131562117,0.833226744,0.820435982,0,0.012790761,0,0,0.005481755,0.058472052,0.233888209,0.708973633,0.226579202,2.706159665,36.73141228,26.91176202,22.05492718,4.856834835,1.730407294,3.12642754,9.819650264,7.634257314,2.18539295
Minnesota,Clay County,90.78677091,3.103453767,1.630547284,1.019092053,0.017515645,0.582793268,2.859827073,0.34712823,2.512698842,53.8701613,47.38937278,42.89899842,4.490374357,3.186254996,0.847120269,0.312096941,0.121017181,0.02388497,0.522284677,0.474514737,0.012738651,0.031846627,0.001592331,0.001592331,0.078024235,0.033438958,0.32324326,1.663986242,0.328020254,3.531790895,37.86882374,24.18273594,19.69554625,4.487189694,1.480868139,3.006321555,13.6860878,10.56671072,3.11937708
Minnesota,Clearwater County,85.97367227,0.385837494,8.488424875,0.442578302,0.022696323,0.170222424,4.516568316,0.340444848,4.176123468,42.27190195,37.4716296,32.18338629,5.288243305,3.858374943,0.998638221,0.317748525,0.022696323,0.090785293,0.306400363,0.306400363,0,0,0,0,0,0.022696323,0,1.282342261,0.306400363,2.882433046,39.24194281,25.23831139,20.3018611,4.936450295,1.838402179,3.098048116,14.00363141,12.07444394,1.929187472
Minnesota,Cook County,86.87629448,0.451892299,8.717755602,0.884955752,0,0.997928827,2.071173037,0.037657692,2.033515346,47.76878177,37.16814159,32.78102052,4.387121069,3.972886462,0.414234607,0,0,0,0.602523065,0.470721145,0,0,0,0.131801921,0,0,1.525136509,4.368292224,0.866126906,3.238561476,50.81905479,32.32912822,26.83110525,5.498022971,1.468649972,4.029372999,18.48992657,14.15929204,4.330634532
